dataset_id,sample_id,NAMPT_z,inflammatory_score,repair_score,balance_score,immune_pan_leukocyte,macrophage_monocyte,t_cell,blood_erythroid,fibroblast_stroma,adipocyte,skeletal_muscle_fiber
GSE292369_exercise_ketone_recovery,GC-DO-11238-6-2-PLA-23_S12,-0.5950661638440865,-0.12605232245227221,-0.17659137972906608,-0.050539057276793864,35.9078995,25.604345333333328,nan,nan,nan,32.255218,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-8-1-KET-30_S39,-0.4611689011973638,0.23867861608459676,-0.0601724427008657,-0.2988510587854625,37.0290715,50.95681883333334,nan,nan,nan,10.073165000000001,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-2-2-PLA-8_S40,0.262589504629274,-0.2195155925192638,0.08102149202688519,0.300537084546149,24.761539499999998,48.23369066666667,nan,nan,nan,24.129856,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-2-1-KET-5_S35,0.9218275531153495,-0.19866456773263952,0.12208565916551455,0.3207502268981541,33.2270165,45.54997683333334,nan,nan,nan,20.502543333333332,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-7-2-PLA-27_S10,-1.1739570242324922,-0.10066653835188767,0.15695864459038986,0.25762518294227754,35.460508,50.399238,nan,nan,nan,34.429122666666665,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-9-1-PLA-33_S5,-0.3889161121782533,-0.23974286270120646,-0.043617517851056074,0.19612534485015037,27.684555500000002,31.048844333333335,nan,nan,nan,136.18956133333333,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-6-1-KET-22_S21,0.22911330760618812,-0.19913906610451682,-0.09412406562088838,0.10501500048362844,21.106310999999998,41.0389715,nan,nan,nan,11.983624999999998,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-9-2-KET-35_S15,-0.27360183753785067,-0.17708329945032328,-0.09088839958073566,0.08619489986958762,31.697924,31.85757083333333,nan,nan,nan,18.592665666666665,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-9-2-KET-36_S33,0.5508399917116548,0.23052695197943004,-0.011617362550210052,-0.2421443145296401,37.477304000000004,71.05814,nan,nan,nan,95.25861833333333,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-4-1-KET-13_S11,-0.20407991402668665,0.13713442790453353,0.20001701045546438,0.06288258255093085,33.322242,43.75032933333333,nan,nan,nan,76.49164766666667,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-9-1-PLA-34_S22,0.2507873950905164,-0.15377175740903906,-0.24717133897943602,-0.09339958157039696,19.5031185,39.66070266666667,nan,nan,nan,11.256030333333333,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-1-1-PLA-1_S19,0.2137483823847622,-0.2340997540686547,0.1388196023370118,0.3729193564056665,16.634281,27.310630500000002,nan,nan,nan,12.840297999999999,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-8-2-PLA-31_S14,-0.7193882226431758,0.1547928237523075,0.02889425971094251,-0.12589856404136499,44.666210500000005,37.27509633333333,nan,nan,nan,11.694368000000003,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-10-2-PLA-39_S9,-0.4513875044959588,-0.21965139381194754,-0.07893687150505763,0.1407145223068899,40.589594000000005,57.20641633333333,nan,nan,nan,12.989311333333333,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-4-2-PLA-15_S25,-0.7640706377022718,-0.23040404537996337,-0.01339157342825768,0.2170124719517057,24.570057499999997,39.65624333333333,nan,nan,nan,38.823999666666666,nan
GSE292369_exercise_ketone_recovery,GC-DO-11238-4-2-PLA-16_S17,0.7409163667503076,0.3521491387216035,0.08409765257771586,-0.2680514861438877,51.222055999999995,68.57386699999999,nan,nan,nan,39.194578666666665,nan
GSE294150_visceral_adipose,2_TPM,-2.452828767198048,0.2206983642592848,-0.26523794772381637,-0.48593631198310117,6.423847238496986,5.0718494540865295,nan,nan,nan,7.561275603760024,nan
GSE294150_visceral_adipose,3_TPM,-2.4798499758975217,-0.03863281003650274,-0.6998909188886067,-0.6612581088521039,5.733888912547212,4.719939114188636,nan,nan,nan,7.122083605507645,nan
GSE294150_visceral_adipose,4_TPM,0.9512935259946924,-0.19377986623502066,0.3164662970247279,0.5102461632597486,5.962527897323879,4.9806611544610515,nan,nan,nan,8.992880911595558,nan
GSE294150_visceral_adipose,5_TPM,-1.3091214917517255,0.19687817463307508,-0.37883371093208174,-0.5757118855651568,6.278005735280233,5.140980424307204,nan,nan,nan,5.232699359653652,nan
GSE294150_visceral_adipose,6_TPM,0.5213022903271631,-0.2323188458876897,0.22554494708232425,0.45786379297001395,5.672913090492167,4.812841408774219,nan,nan,nan,8.230067728636222,nan
GSE294150_visceral_adipose,7_TPM,0.555833320822615,-0.2955987748705367,-0.02003593309922802,0.2755628417713087,5.8278258426426675,4.921793230319296,nan,nan,nan,8.582275054700588,nan
GSE294150_visceral_adipose,8_TPM,-2.353275353804311,0.17997101846573324,-0.22213399270698161,-0.40210501117271485,7.1495361007156255,5.361986597684809,nan,nan,nan,8.4199160831268,nan
GSE294150_visceral_adipose,9_TPM,1.6264266853347022,-0.31124487130578854,0.30066217195185996,0.6119070432576486,6.19423051740369,5.207812884641965,nan,nan,nan,8.877422228893082,nan
GSE294150_visceral_adipose,10_TPM,-0.05549093553787342,0.3991696973627003,-0.24466133344335267,-0.643831030806053,6.0326362579853345,5.234001993783061,nan,nan,nan,5.891278929518329,nan
GSE294150_visceral_adipose,12_TPM,0.9178999559776876,-0.09441950206326544,0.23129431539243236,0.32571381745569783,6.122537954975186,5.258634263456688,nan,nan,nan,8.949172215624257,nan
GSE294150_visceral_adipose,13_TPM,0.2864458470051941,-0.42617446018483435,0.20232589405887128,0.6285003542437057,5.292269642223997,4.533985270046369,nan,nan,nan,8.51628685976646,nan
GSE294150_visceral_adipose,14_TPM,0.9138024281092604,-0.34675751674373184,0.12993615065851744,0.4766936674022493,5.932549627631348,4.912920046546207,nan,nan,nan,8.941117606806861,nan
